Loading Dataset & Normalization Scalers...
Loading 140 processed PCAP tensor files...
Loaded 17733 total network flows into VRAM.
Loading Model...

================================================================================
SOURCE FILE                         | TRUE LABEL      | PREDICTED LABEL
skype_chat1b.pcap.pt                | CHAT            | VPN-FT         
skype_chat1b.pcap.pt                | CHAT            | MAIL           
skype_chat1b.pcap.pt                | CHAT            | MAIL           
skype_chat1b.pcap.pt                | CHAT            | MAIL           
skype_chat1b.pcap.pt                | CHAT            | MAIL           
skype_chat1b.pcap.pt                | CHAT            | MAIL           
skype_chat1b.pcap.pt                | CHAT            | MAIL           
skype_chat1b.pcap.pt                | CHAT            | MAIL           
skype_chat1b.pcap.pt                | CHAT            | MAIL           
skype_chat1b.pcap.pt                | CHAT            | MAIL           
skype_chat1b.pcap.pt                | CHAT            | MAIL           
skype_chat1b.pcap.pt                | CHAT            | MAIL           
skype_chat1b.pcap.pt                | CHAT            | MAIL           
skype_chat1b.pcap.pt                | CHAT            | FT             
skype_chat1b.pcap.pt                | CHAT            | MAIL           
skype_chat1b.pcap.pt                | CHAT            | VPN-FT         
skype_chat1b.pcap.pt                | CHAT            | MAIL           
skype_chat1b.pcap.pt                | CHAT            | MAIL           
skype_chat1b.pcap.pt                | CHAT            | MAIL           
skype_chat1b.pcap.pt                | CHAT            | VPN-FT         
skype_chat1b.pcap.pt                | CHAT            | FT             
skype_chat1b.pcap.pt                | CHAT            | VPN-MAIL       
skype_chat1b.pcap.pt                | CHAT            | FT             
skype_chat1b.pcap.pt                | CHAT            | VPN-FT         
spotify1.pcap.pt                    | STREAMING       | VPN-STREAMING  
spotify1.pcap.pt                    | STREAMING       | VOIP           
spotify1.pcap.pt                    | STREAMING       | VPN-STREAMING  
spotify1.pcap.pt                    | STREAMING       | VPN-STREAMING  
spotify1.pcap.pt                    | STREAMING       | VPN-STREAMING  
spotify1.pcap.pt                    | STREAMING       | VPN-STREAMING  
spotify1.pcap.pt                    | STREAMING       | VOIP           
sftpUp1.pcap.pt                     | FT              | STREAMING      
skype_video2b.pcapng.pt             | VOIP            | FT             
skype_video2b.pcapng.pt             | VOIP            | FT             
skype_video2b.pcapng.pt             | VOIP            | FT             
hangouts_video2b.pcapng.pt          | VOIP            | FT             
hangouts_video2b.pcapng.pt          | VOIP            | FT             
hangouts_video2b.pcapng.pt          | VOIP            | FT             
hangouts_video2b.pcapng.pt          | VOIP            | CHAT           
hangouts_audio1b.pcapng.pt          | VOIP            | FT             
hangouts_audio1b.pcapng.pt          | VOIP            | FT             
skype_file3.pcap.pt                 | FT              | STREAMING      
aim_chat_3b.pcap.pt                 | CHAT            | MAIL           
aim_chat_3b.pcap.pt                 | CHAT            | MAIL           
vpn_hangouts_chat1a.pcap.pt         | VPN-CHAT        | VPN-MAIL       
vpn_hangouts_chat1a.pcap.pt         | VPN-CHAT        | VPN-MAIL       
vpn_hangouts_chat1a.pcap.pt         | VPN-CHAT        | VPN-STREAMING  
vpn_hangouts_chat1a.pcap.pt         | VPN-CHAT        | VPN-MAIL       
vpn_hangouts_chat1a.pcap.pt         | VPN-CHAT        | VPN-FT         
skype_file2.pcap.pt                 | FT              | STREAMING      
skype_file2.pcap.pt                 | FT              | STREAMING      
skype_file2.pcap.pt                 | FT              | VPN-FT         
skype_file2.pcap.pt                 | FT              | VPN-STREAMING  
skype_file2.pcap.pt                 | FT              | VPN-STREAMING  
hangouts_video1b.pcapng.pt          | VOIP            | FT             
hangouts_video2a.pcap.pt            | VOIP            | VPN-MAIL       
hangouts_video2a.pcap.pt            | VOIP            | STREAMING      
hangouts_video2a.pcap.pt            | VOIP            | STREAMING      
skype_video2a.pcap.pt               | VOIP            | CHAT           
vpn_skype_audio2.pcap.pt            | VPN-VOIP        | VPN-MAIL       
vpn_skype_audio2.pcap.pt            | VPN-VOIP        | VPN-MAIL       
vpn_skype_audio2.pcap.pt            | VPN-VOIP        | VPN-MAIL       
vpn_skype_audio2.pcap.pt            | VPN-VOIP        | VPN-MAIL       
vpn_skype_audio2.pcap.pt            | VPN-VOIP        | VPN-MAIL       
vpn_skype_audio2.pcap.pt            | VPN-VOIP        | VPN-STREAMING  
vpn_skype_audio2.pcap.pt            | VPN-VOIP        | FT             
AIMchat2.pcapng.pt                  | CHAT            | VOIP           
vpn_facebook_chat1a.pcap.pt         | VPN-CHAT        | VPN-MAIL       
vpn_facebook_chat1a.pcap.pt         | VPN-CHAT        | VPN-MAIL       
skype_file6.pcapng.pt               | FT              | VOIP           
skype_file6.pcapng.pt               | FT              | VOIP           
skype_file6.pcapng.pt               | FT              | VOIP           
skype_audio1a.pcap.pt               | VOIP            | STREAMING      
skype_audio1a.pcap.pt               | VOIP            | STREAMING      
skype_audio1a.pcap.pt               | VOIP            | STREAMING      
skype_audio1a.pcap.pt               | VOIP            | STREAMING      
skype_audio1a.pcap.pt               | VOIP            | STREAMING      
skype_audio1a.pcap.pt               | VOIP            | STREAMING      
skype_audio1a.pcap.pt               | VOIP            | STREAMING      
skype_audio1a.pcap.pt               | VOIP            | STREAMING      
skype_audio1a.pcap.pt               | VOIP            | STREAMING      
vimeo1.pcap.pt                      | STREAMING       | VOIP           
vimeo1.pcap.pt                      | STREAMING       | VOIP           
vimeo1.pcap.pt                      | STREAMING       | VOIP           
vimeo1.pcap.pt                      | STREAMING       | VPN-MAIL       
vimeo1.pcap.pt                      | STREAMING       | VOIP           
vimeo1.pcap.pt                      | STREAMING       | VOIP           
vimeo1.pcap.pt                      | STREAMING       | VOIP           
vimeo1.pcap.pt                      | STREAMING       | VOIP           
vimeo1.pcap.pt                      | STREAMING       | VOIP           
facebook_audio2a.pcap.pt            | VOIP            | STREAMING      
icq_chat_3b.pcap.pt                 | CHAT            | MAIL           
icq_chat_3b.pcap.pt                 | CHAT            | VOIP           
skype_video1b.pcapng.pt             | VOIP            | FT             
skype_video1b.pcapng.pt             | VOIP            | FT             
skype_video1b.pcapng.pt             | VOIP            | FT             
skype_video1b.pcapng.pt             | VOIP            | FT             
skype_video1b.pcapng.pt             | VOIP            | FT             
skype_video1b.pcapng.pt             | VOIP            | FT             
skype_video1b.pcapng.pt             | VOIP            | FT             
skype_video1b.pcapng.pt             | VOIP            | FT             
skype_video1b.pcapng.pt             | VOIP            | FT             
skype_video1b.pcapng.pt             | VOIP            | FT             
skype_video1b.pcapng.pt             | VOIP            | FT             
skype_video1b.pcapng.pt             | VOIP            | FT             
skype_video1b.pcapng.pt             | VOIP            | FT             
skype_video1b.pcapng.pt             | VOIP            | FT             
skype_video1b.pcapng.pt             | VOIP            | FT             
skype_video1b.pcapng.pt             | VOIP            | FT             
vimeo3.pcap.pt                      | STREAMING       | VPN-STREAMING  
vimeo3.pcap.pt                      | STREAMING       | VOIP           
vimeo3.pcap.pt                      | STREAMING       | VPN-STREAMING  
facebook_audio3.pcapng.pt           | VOIP            | FT             
facebook_audio3.pcapng.pt           | VOIP            | FT             
facebook_audio3.pcapng.pt           | VOIP            | FT             
facebook_audio3.pcapng.pt           | VOIP            | FT             
facebook_audio3.pcapng.pt           | VOIP            | FT             
facebook_video2b.pcapng.pt          | VOIP            | FT             
facebook_video1a.pcap.pt            | VOIP            | STREAMING      
facebook_video1a.pcap.pt            | VOIP            | VPN-VOIP       
facebook_video1a.pcap.pt            | VOIP            | VPN-VOIP       
================================================================================

Evaluation complete. Generating metrics...

Classification Report:
               precision    recall  f1-score   support

         CHAT       0.98      0.92      0.95      1194
           FT       0.88      0.62      0.73      3142
         MAIL       0.88      0.97      0.92       580
    STREAMING       0.96      0.95      0.96      1154
         VOIP       0.88      0.97      0.92      9141
     VPN-CHAT       1.00      0.97      0.98       258
       VPN-FT       0.95      0.99      0.97       456
     VPN-MAIL       0.77      0.99      0.87       143
      VPN-P2P       1.00      0.99      1.00       265
VPN-STREAMING       0.92      0.93      0.92       473
     VPN-VOIP       0.99      0.96      0.98       927

     accuracy                           0.90     17733
    macro avg       0.93      0.93      0.93     17733
 weighted avg       0.90      0.90      0.90     17733

Saved high-resolution matrix to: confusion_matrix_tracked.png

